id;commune_name;commune_name_fr;daira_name;daira_name_fr;wilaya_code;wilaya_name;wilaya_name_fr;code_commune;Lat;Long;surface_km2
238;حمام ملوان;Hammam Elouane;بوقرة;Bougara;9;البليدة;Blida;909;36.486667;3.045;151.66
239;بوقرة;Bougara;بوقرة;Bougara;9;البليدة;Blida;922;36.54;3.081;86.4
240;صوحان;Souhane;الأربعاء;Larbaa;9;البليدة;Blida;913;36.5329164;3.2483058;71.01
241;الأربعاء;Larbaa;الأربعاء;Larbaa;9;البليدة;Blida;917;36.56527778;3.153933;84.69
242;الصومعة;Soumaa;بوفاريك;Boufarik;9;البليدة;Blida;911;36.51833;2.905278;27.88
243;قرواو;Guerrouaou;بوفاريك;Boufarik;9;البليدة;Blida;923;36.516667;2.8844;18.11
244;بوفاريك;Boufarik;بوفاريك;Boufarik;9;البليدة;Blida;916;36.57413;2.9108333;51.07
245;مفتاح;Meftah;مفتاح;Meftah;9;البليدة;Blida;914;36.6204;3.22248;52.09
246;الشفة;Chiffa;موزاية;Mouzaia;9;البليدة;Blida;908;36.4669;2.75;47.31
247;عين الرمانة;Ain Romana;موزاية;Mouzaia;9;البليدة;Blida;924;36.3963569;2.6487087;100.51
248;وادي جر;Oued Djer;العفرون;El Affroun;9;البليدة;Blida;918;36.4201457;2.5495112;62.16
249;العفرون;El-Affroun;العفرون;El Affroun;9;البليدة;Blida;907;36.4701;2.625;56.84
250;أولاد يعيش;Ouled Yaich;أولاد يعيش;Ouled Yaich;9;البليدة;Blida;905;36.50393;2.8619;13.71
251;الشريعة;Chrea;أولاد يعيش;Ouled Yaich;9;البليدة;Blida;906;36.425556;2.876667;80.2
252;جبابرة;Djebabra;مفتاح;Meftah;9;البليدة;Blida;925;36.58416667;3.268903;28.94
253;وادي العلايق;Oued El Alleug;وادي العلايق;Oued El Alleug;9;البليدة;Blida;904;36.55528;2.79028;55.69
254;بن خليل;Benkhelil;وادي العلايق;Oued El Alleug;9;البليدة;Blida;910;36.6202778;2.876389;43.62
255;بني تامو;Beni-Tamou;وادي العلايق;Oued El Alleug;9;البليدة;Blida;919;36.536389;2.8161;24.72
256;الشبلي;Chebli;بوعينان;Bouinan;9;البليدة;Blida;902;36.567222;3.0085182;61.87
257;بوعينان;Bouinan;بوعينان;Bouinan;9;البليدة;Blida;903;36.53167;2.99194;73.08
258;بوعرفة;Bouarfa;البليدة;Blida;9;البليدة;Blida;920;36.466944;2.816389;68.27
259;البليدة;Blida;البليدة;Blida;9;البليدة;Blida;901;36.47004;2.8319;53.31
260;عين العلوي;Ain Laloui;عين بسام;Ain Bessem;10;البويرة;Bouira;1041;36.316667;3.75;58.29
261;الحجرة الزرقاء;Hadjera Zerga;برج أوخريص;Bordj Okhriss;10;البويرة;Bouira;1042;35.957778;3.849444;148.26
262;مزدور;Mezdour;برج أوخريص;Bordj Okhriss;10;البويرة;Bouira;1011;36.376111;4.07056;146.42
263;تاقديت;Taguedite;برج أوخريص;Bordj Okhriss;10;البويرة;Bouira;1028;36.0175;3.99472221;262.38
264;ريدان;Ridane;سور الغزلان;Sour El Ghozlane;10;البويرة;Bouira;1032;36.073888;3.46166;77.66
265;المعمورة;Maamora;سور الغزلان;Sour El Ghozlane;10;البويرة;Bouira;1039;36.033056;3.62017;117.16
266;الحاكمية;El-Hakimia;سور الغزلان;Sour El Ghozlane;10;البويرة;Bouira;1020;36.0914921;3.7806;68.54
267;أهل القصر;Ahl El Ksar;بشلول;Bechloul;10;البويرة;Bouira;1022;36.2549;4.03944;104.41
268;ديرة;Dirah;سور الغزلان;Sour El Ghozlane;10;البويرة;Bouira;1007;36.0003;3.65992;235.41
269;الدشمية;Dechmia;سور الغزلان;Sour El Ghozlane;10;البويرة;Bouira;1031;36.13;3.5767;150.45
270;بشلول;Bechloul;بشلول;Bechloul;10;البويرة;Bouira;1033;36.316667;4.075;88.71
271;آث منصور;Ath Mansour;مشد الله;M'chedallah;10;البويرة;Bouira;1043;36.330823;4.301147;89.44
272;سحاريج;Saharidj;مشد الله;M'chedallah;10;البويرة;Bouira;1030;36.396944;3.8619;93.91
273;العجيبة;El Adjiba;بشلول;Bechloul;10;البويرة;Bouira;1019;36.3749965;4.1616143;82.16
274;الأسنام;El Asnam;بشلول;Bechloul;10;البويرة;Bouira;1002;36.3206;4.013889;115.16
275;أمشدالة;M Chedallah;مشد الله;M'chedallah;10;البويرة;Bouira;1037;36.3713916;4.264103;56.57
276;برج أوخريص;Bordj Okhriss;برج أوخريص;Bordj Okhriss;10;البويرة;Bouira;1018;36.083333;3.974444;155.32
277;سور الغزلان;Sour El Ghozlane;سور الغزلان;Sour El Ghozlane;10;البويرة;Bouira;1038;36.14766;3.69123;176.68
278;حنيف;Hanif;مشد الله;M'chedallah;10;البويرة;Bouira;1006;36.335801;4.34149;159.57
279;شرفة;Chorfa;مشد الله;M'chedallah;10;البويرة;Bouira;1017;36.36505;4.323611;30.74
280;أولاد راشد;Ouled Rached;بشلول;Bechloul;10;البويرة;Bouira;1040;36.21525;4.1106;147.7
281;عين الحجر;Ain El Hadjar;عين بسام;Ain Bessem;10;البويرة;Bouira;1025;36.33889;3.806389;73.74
282;أغبالو;Aghbalou;مشد الله;M'chedallah;10;البويرة;Bouira;1027;36.3713916;4.225;61.09
283;روراوة;Raouraoua;بئر غبالو;Bir Ghbalou;10;البويرة;Bouira;1010;36.55528;3.7375;70.18
284;الخبوزية;El Khabouzia;بئر غبالو;Bir Ghbalou;10;البويرة;Bouira;1021;36.3159;3.6008333;50.46
285;بئر غبالو;Bir Ghbalou;بئر غبالو;Bir Ghbalou;10;البويرة;Bouira;1036;36.26416667;3.7224;50.18
286;البويرة;Bouira;البويرة;Bouira;10;البويرة;Bouira;1001;36.37763;3.8962348;96.52
287;عين الترك;Ain Turk;البويرة;Bouira;10;البويرة;Bouira;1029;36.3932;3.8246;41.47
288;أيت لعزيز;Ait Laaziz;البويرة;Bouira;10;البويرة;Bouira;1008;36.4428933;3.90864;37.03
289;عين بسام;Ain-Bessem;عين بسام;Ain Bessem;10;البويرة;Bouira;1035;36.296667;3.67;127.34
290;المقراني;El-Mokrani;سوق الخميس;Souk El Khemis;10;البويرة;Bouira;1044;36.42889;3.60375;55.63
291;سوق الخميس;Souk El Khemis;سوق الخميس;Souk El Khemis;10;البويرة;Bouira;1004;36.388056;3.635;65.2
292;أعمر;Aomar;القادرية;Kadiria;10;البويرة;Bouira;1016;36.4925;3.794;70.94
293;جباحية;Djebahia;القادرية;Kadiria;10;البويرة;Bouira;1026;36.4764;3.7588;71.91
294;الهاشمية;El Hachimia;الهاشمية;El Hachimia;10;البويرة;Bouira;1015;36.24071;3.8161;248.47
295;حيزر;Haizer;الحيزر;Haizer;10;البويرة;Bouira;1012;36.39702;3.99917;88.87
296;تاغزوت;Taghzout;الحيزر;Haizer;10;البويرة;Bouira;1009;36.3167;3.9667;46.12
297;بودربالة;Bouderbala;الأخضرية;Lakhdaria;10;البويرة;Bouira;1023;36.58;3.5089;46.69
298;بوكرم;Boukram;الأخضرية;Lakhdaria;10;البويرة;Bouira;1034;36.5261;3.36604;93.92
299;قرومة;Guerrouma;الأخضرية;Lakhdaria;10;البويرة;Bouira;1003;36.4630499;3.4296446;96.28
300;الأخضرية;Lakhdaria;الأخضرية;Lakhdaria;10;البويرة;Bouira;1013;36.56448;3.59675;92.41
301;معلة;Maala;الأخضرية;Lakhdaria;10;البويرة;Bouira;1014;36.492778;3.573611;55.33
302;قادرية;Kadiria;القادرية;Kadiria;10;البويرة;Bouira;1005;36.5200245;3.6927531;93.4
303;زبربر;Z'barbar (El Isseri );الأخضرية;Lakhdaria;10;البويرة;Bouira;1024;36.567222;3.863333;58.41
304;وادي البردي;Oued El Berdi;الهاشمية;El Hachimia;10;البويرة;Bouira;1045;36.2638925;3.9266502;112.91
305;تاظروك;Tazrouk;تاظروك;Tazrouk;11;تمنراست;Tamanrasset;1106;23.4133;6.265556;87350.15
306;ابلسة;Abelsa;سيلت;Silet;11;تمنراست;Tamanrasset;1102;22.6589167;4.85;80401.68
307;تمنراست;Tamanrasset;تمنراست;Tamanrasset;11;تمنراست;Tamanrasset;1101;22.7888209;5.52278;39013.97
308;عين امقل;Ain Amguel;تمنراست;Tamanrasset;11;تمنراست;Tamanrasset;1109;23.6987;5.1619;101349.39
309;أدلس;Idles;تاظروك;Tazrouk;11;تمنراست;Tamanrasset;1105;23.8173973;5.9343664;58353.44
310;الحويجبات;El-Houidjbet;الماء الابيض;El Malabiod;12;تبسة;Tébessa;1206;35.29331683;8.278941075;274.9
311;العوينات;El-Aouinet;العوينات;El Aouinet;12;تبسة;Tébessa;1205;35.867;7.887778;467.44
312;بئر مقدم;Bir Mokkadem;بئر مقدم;Bir Mokadem;12;تبسة;Tébessa;1210;35.3725;7.8096037;396.19
313;بئر الذهب;Bir Dheheb;مرسط;Morsott;12;تبسة;Tébessa;1214;34.908056;7.938333;286.03
314;صفصاف الوسرى;Saf Saf El Ouesra;أم علي;Oum Ali;12;تبسة;Tébessa;1207;34.9565856;8.2076282;551.51
315;قريقر;Guorriguer;بئر مقدم;Bir Mokadem;12;تبسة;Tébessa;1216;35.422777;7.593333;304.89
316;بكارية;Bekkaria;الكويف;El Kouif;12;تبسة;Tébessa;1217;35.366667;8.2422222;124.57
317;بولحاف الدير;Boulhaf Dyr;الكويف;El Kouif;12;تبسة;Tébessa;1225;35.52052;8.10581;170.39
318;أم علي;Oum Ali;أم علي;Oum Ali;12;تبسة;Tébessa;1221;35.3333;8.3009;247.7
319;بوخضرة;Boukhadra;العوينات;El Aouinet;12;تبسة;Tébessa;1218;35.744444;8.0325;222.21
320;الماء الابيض;El Malabiod;الماء الابيض;El Malabiod;12;تبسة;Tébessa;1220;35.2056;8.170556;295.68
321;الونزة;Ouenza;الونزة;Ouenza;12;تبسة;Tébessa;1219;35.9533;8.12917;151.24
322;المريج;El Meridj;الونزة;Ouenza;12;تبسة;Tébessa;1224;35.79308;8.22951;275.76
323;عين الزرقاء;Ain Zerga;الونزة;Ouenza;12;تبسة;Tébessa;1223;35.648611;8.261111;365.77
324;سطح قنطيس;Stah Guentis;العقلة;El Ogla;12;تبسة;Tébessa;1204;34.9984;7.30829;1274.16
325;العقلة;El Ogla;العقلة;El Ogla;12;تبسة;Tébessa;1213;35.183333;7.46762;130.7
326;المزرعة;El Mezeraa;العقلة;El Ogla;12;تبسة;Tébessa;1227;35.266667;7.58;525.94
327;بجن;Bedjene;العقلة;El Ogla;12;تبسة;Tébessa;1226;35.40417;7.4746519;142.44
328;مرسط;Morsott;مرسط;Morsott;12;تبسة;Tébessa;1212;35.66944;8.01667;358.61
329;ثليجان;Telidjen;الشريعة;Cheria;12;تبسة;Tébessa;1222;35.21525;7.767222;1668.0
330;الشريعة;Cheria;الشريعة;Cheria;12;تبسة;Tébessa;1203;35.2684831;7.7471025;306.27
331;تبسة;Tebessa;تبسة;Tebessa;12;تبسة;Tébessa;1201;35.405556;8.12417;200.49
332;الحمامات;Hammamet;بئر مقدم;Bir Mokadem;12;تبسة;Tébessa;1208;35.590833;7.953;103.51
333;الكويف;El Kouif;الكويف;El Kouif;12;تبسة;Tébessa;1211;35.498333;8.321944;231.75
334;باب العسة;Bab El Assa;باب العسة;Bab El Assa;13;تلمسان;Tlemcen;1318;34.960317;-2.0318;73.87
335;تيرني بني هديل;Terny Beni Hediel;منصورة;Mansourah;13;تلمسان;Tlemcen;1323;34.79583;-1.35812;196.32
336;منصورة;Mansourah;منصورة;Mansourah;13;تلمسان;Tlemcen;1351;34.871111;-1.3379985;25.39
337;بني مستر;Beni Mester;منصورة;Mansourah;13;تلمسان;Tlemcen;1302;34.87045;-1.42319;86.57
338;عين غرابة;Ain Ghoraba;منصورة;Mansourah;13;تلمسان;Tlemcen;1349;34.713889;-1.389167;96.07
339;شتوان;Chetouane;شتوان;Chetouane;13;تلمسان;Tlemcen;1350;34.9203342;-1.2975309;49.07
340;عمير;Amieur;شتوان;Chetouane;13;تلمسان;Tlemcen;1314;35.035277;-1.24;201.77
341;عين فزة;Ain Fezza;شتوان;Chetouane;13;تلمسان;Tlemcen;1312;34.87;-1.1868;128.12
342;هنين;Honnaine;هنين;Honnaine;13;تلمسان;Tlemcen;1344;35.1789336;-1.6493532;57.75
343;بني خلاد;Beni Khellad;هنين;Honnaine;13;تلمسان;Tlemcen;1348;35.1725;-1.5572;70.18
344;ندرومة;Nedroma;ندرومة;Nedroma;13;تلمسان;Tlemcen;1340;35.01361;-1.748;85.58
345;مسيردة الفواقة;M'sirda Fouaga;مرسى بن مهيدي;Marsa Ben Mehdi;13;تلمسان;Tlemcen;1330;35.019722;-2.065;84.77
346;مرسى بن مهيدي;Marsa Ben M'hidi;مرسى بن مهيدي;Marsa Ben Mehdi;13;تلمسان;Tlemcen;1339;35.08669;-2.19771;59.13
347;سيدي مجاهد;Sidi Medjahed;بني بوسعيد;Beni Boussaid;13;تلمسان;Tlemcen;1337;34.775277;-1.6367;112.7
348;بني بوسعيد;Beni Boussaid;بني بوسعيد;Beni Boussaid;13;تلمسان;Tlemcen;1338;34.65;-1.75306;336.59
349;بوحلو;Bouhlou;صبرة;Sabra;13;تلمسان;Tlemcen;1347;34.773889;-1.5731;128.43
350;مغنية;Maghnia;مغنية;Maghnia;13;تلمسان;Tlemcen;1327;34.8534497;-1.730556;237.68
351;حمام بوغرارة;Hammam Boughrara;مغنية;Maghnia;13;تلمسان;Tlemcen;1328;34.8935;-1.6386;160.39
352;زناتة;Zenata;الحناية;Hennaya;13;تلمسان;Tlemcen;1316;35.0167;-1.4583;53.64
353;أولاد رياح;Ouled Riyah;الحناية;Hennaya;13;تلمسان;Tlemcen;1346;34.9625;-1.49722221;91.15
354;الحناية;Hennaya;الحناية;Hennaya;13;تلمسان;Tlemcen;1326;34.9513889;-1.3710402;99.28
355;سيدي العبدلي;Sidi Abdelli;بن سكران;Bensekrane;13;تلمسان;Tlemcen;1334;35.069;-1.1371;231.3
356;سوق الثلاثاء;Souk Tleta;باب العسة;Bab El Assa;13;تلمسان;Tlemcen;1333;35.023889;-1.927222;79.1
357;بن سكران;Bensekrane;بن سكران;Bensekrane;13;تلمسان;Tlemcen;1324;35.0739077;-1.22747;87.48
358;فلاوسن;Fellaoucene;فلاوسن;Fellaoucene;13;تلمسان;Tlemcen;1320;35.035;-1.605833;74.37
359;عين الكبيرة;Ain Kebira;فلاوسن;Fellaoucene;13;تلمسان;Tlemcen;1353;35.032777;-1.665278;67.83
360;عين فتاح;Ain Fetah;فلاوسن;Fellaoucene;13;تلمسان;Tlemcen;1331;34.965556;-1.638611;77.7
361;تلمسان;Tlemcen;تلمسان;Tlemcen;13;تلمسان;Tlemcen;1301;34.882777;-1.316667;42.17
362;عين النحالة;Ain Nehala;عين تالوت;Ain Tellout;13;تلمسان;Tlemcen;1325;35.027326;-0.932222;126.03
363;عين تالوت;Ain Tellout;عين تالوت;Ain Tellout;13;تلمسان;Tlemcen;1303;34.805556;-0.9544444;500.08
364;عين يوسف;Ain Youcef;الرمشي;Remchi;13;تلمسان;Tlemcen;1315;35.047222;-1.3739;63.5
365;بني وارسوس;Beni Ouarsous;الرمشي;Remchi;13;تلمسان;Tlemcen;1336;35.083333;-1.55731;169.4
366;الفحول;El Fehoul;الرمشي;Remchi;13;تلمسان;Tlemcen;1305;35.12;-1.294444;111.18
367;الرمشي;Remchi;الرمشي;Remchi;13;تلمسان;Tlemcen;1304;35.06196;-1.43362;133.73
368;سبعة شيوخ;Sebbaa Chioukh;الرمشي;Remchi;13;تلمسان;Tlemcen;1322;35.156111;-1.3558333;80.17
369;السواني;Souani;باب العسة;Bab El Assa;13;تلمسان;Tlemcen;1308;34.9218192;-1.9172519;59.8
370;صبرة;Sabra;صبرة;Sabra;13;تلمسان;Tlemcen;1306;34.8280257;-1.5283;169.19
371;دار يغمراسن;Dar Yaghmoracen;الغزوات;Ghazaouet;13;تلمسان;Tlemcen;1319;35.10055556;-1.800833;53.08
372;الغزوات;Ghazaouet;الغزوات;Ghazaouet;13;تلمسان;Tlemcen;1307;35.093858;-1.86038;24.14
373;السواحلية;Souahlia;الغزوات;Ghazaouet;13;تلمسان;Tlemcen;1329;35.033333;-1.8881;84.53
374;تيانت;Tianet;الغزوات;Ghazaouet;13;تلمسان;Tlemcen;1345;35.090833;-1.8389;25.61
375;بني صميل;Beni Smiel;أولاد ميمون;Ouled Mimoun;13;تلمسان;Tlemcen;1352;34.816666;-1.0267;226.8
376;وادي الخضر;Oued Lakhdar;أولاد ميمون;Ouled Mimoun;13;تلمسان;Tlemcen;1311;34.8749625;-1.1341144;135.26
377;أولاد ميمون;Ouled Mimoun;أولاد ميمون;Ouled Mimoun;13;تلمسان;Tlemcen;1313;34.90472;-1.0347;89.74
378;جبالة;Djebala;ندرومة;Nedroma;13;تلمسان;Tlemcen;1309;34.976388;-1.7248;112.05
379;مهدية;Mahdia;مهدية;Mahdia;14;تيارت;Tiaret;1415;35.4270876;1.755;143.25
380;عين دزاريت;Ain Dzarit;مهدية;Mahdia;14;تيارت;Tiaret;1405;35.35339;1.66699;169.36
381;السبعين;Sebaine;مهدية;Mahdia;14;تيارت;Tiaret;1425;34.63797;1.603611;268.66
382;الفايجة;Faidja;السوقر;Sougueur;14;تيارت;Tiaret;1441;34.87;1.705556;2293.05
383;سي عبد الغني;Si Abdelghani;السوقر;Sougueur;14;تيارت;Tiaret;1417;35.2194;1.638611;425.21
384;السوقر;Sougueur;السوقر;Sougueur;14;تيارت;Tiaret;1416;35.18568;1.49612;257.05
385;توسنينة;Tousnina;السوقر;Sougueur;14;تيارت;Tiaret;1426;34.02;1.276389;295.55
386;مغيلة;Meghila;مغيلة;Meghila;14;تيارت;Tiaret;1421;35.5964786;1.4136;108.73
387;السبت;Sebt;مغيلة;Meghila;14;تيارت;Tiaret;1411;35.656111;1.3728;72.32
388;سيدي حسني;Sidi Hosni;مغيلة;Meghila;14;تيارت;Tiaret;1423;35.4711;1.521582;230.75
389;عين الحديد;Ain El Hadid;فرندة;Frenda;14;تيارت;Tiaret;1418;35.05783;0.88479;441.57
390;فرندة;Frenda;فرندة;Frenda;14;تيارت;Tiaret;1427;35.05;1.0538252;386.77
391;تخمرت;Takhemaret;فرندة;Frenda;14;تيارت;Tiaret;1437;35.035;0.683333333;566.22
392;عين كرمس;Ain Kermes;عين كرمس;Ain Kermes;14;تيارت;Tiaret;1428;34.908176;1.10807;224.91
393;جبيلات الرصفاء;Djebilet Rosfa;عين كرمس;Ain Kermes;14;تيارت;Tiaret;1419;34.86375;1.015;493.39
394;مادنة;Madna;عين كرمس;Ain Kermes;14;تيارت;Tiaret;1410;34.753055;0.98278;515.32
395;مدريسة;Medrissa;عين كرمس;Ain Kermes;14;تيارت;Tiaret;1408;34.8959;1.2407;268.62
396;سيدي عبد الرحمن;Sidi Abderrahmane;عين كرمس;Ain Kermes;14;تيارت;Tiaret;1438;34.79861;1.130278;1573.68
397;قرطوفة;Guertoufa;رحوية;Rahouia;14;تيارت;Tiaret;1422;35.393056;1.25;180.33
398;وادي ليلي;Oued Lilli;وادي ليلي;Oued Lili;14;تيارت;Tiaret;1433;35.5107;1.2713;226.4
399;سيدي علي ملال;Sidi Ali Mellal;وادي ليلي;Oued Lili;14;تيارت;Tiaret;1404;35.563333;1.2256;142.87
400;جيلالي بن عمار;Djillali Ben Amar;مشرع الصفا;Mechraa Sfa;14;تيارت;Tiaret;1424;35.44444;0.84972221;149.85
401;مشرع الصفا;Mechraa Safa;مشرع الصفا;Mechraa Sfa;14;تيارت;Tiaret;1434;35.38388889;1.03803;301.95
402;تاقدمت;Tagdempt;مشرع الصفا;Mechraa Sfa;14;تيارت;Tiaret;1432;35.335556;1.5450766;148.64
403;تيدة;Tidda;وادي ليلي;Oued Lili;14;تيارت;Tiaret;1442;35.5825;1.266238;103.65
404;الناظورة;Nadorah;مهدية;Mahdia;14;تيارت;Tiaret;1431;35.069;1.890556;651.79
405;تيارت;Tiaret;تيارت;Tiaret;14;تيارت;Tiaret;1401;35.3667;1.3167;123.21
406;مدروسة;Medroussa;مدروسة;Medroussa;14;تيارت;Tiaret;1402;35.17721;1.203611;214.8
407;ملاكو;Mellakou;مدروسة;Medroussa;14;تيارت;Tiaret;1412;35.2497888;1.2337661;205.82
408;سيدي بختي;Sidi Bakhti;مدروسة;Medroussa;14;تيارت;Tiaret;1407;35.156111;0.9783;214.74
409;عين الذهب;Ain Deheb;عين الذهب;Ain Deheb;14;تيارت;Tiaret;1406;34.8422;1.5450766;1428.03
410;شحيمة;Chehaima;عين الذهب;Ain Deheb;14;تيارت;Tiaret;1436;34.8959;1.3047556;2221.57
411;النعيمة;Naima;عين الذهب;Ain Deheb;14;تيارت;Tiaret;1420;34.639444;1.4775;1606.92
412;عين بوشقيف;Ain Bouchekif;دحموني;Dahmouni;14;تيارت;Tiaret;1403;35.355833;1.51056;150.76
413;دحموني;Dahmouni;دحموني;Dahmouni;14;تيارت;Tiaret;1413;35.4157148;1.483333;163.88
414;الرحوية;Rahouia;رحوية;Rahouia;14;تيارت;Tiaret;1414;35.530278;1.6;277.3
415;ميزرانـــة;Mizrana;تيقزيرت;Tigzirt;15;تيزي وزو;Tizi Ouzou;1562;36.89623;4.096111;52.43
416;إيجــار;Idjeur;بوزقن;Bouzeguene;15;تيزي وزو;Tizi Ouzou;1549;36.6664;4.5186;74.73
417;بني دوالة;Beni-Douala;بني دوالة;Beni Douala;15;تيزي وزو;Tizi Ouzou;1532;36.61954;4.08282;35.93
418;بني زيكــي;Beni-Zikki;بوزقن;Bouzeguene;15;تيزي وزو;Tizi Ouzou;1546;36.55308;4.301147;20.59
419;إيلولة أومـــالو;Illoula Oumalou;بوزقن;Bouzeguene;15;تيزي وزو;Tizi Ouzou;1519;36.5667;4.59611;51.83
420;أقني قغران;Agouni-Gueghrane;واضية;Ouadhias;15;تيزي وزو;Tizi Ouzou;1561;36.5152247;4.1137957;41.21
421;أيت بــوادو;Ait Bouaddou;واضية;Ouadhias;15;تيزي وزو;Tizi Ouzou;1565;36.50833333;4.058333;38.97
422;واضية;Ouadhias;واضية;Ouadhias;15;تيزي وزو;Tizi Ouzou;1536;36.55611;4.0897;32.99
423;تيزي نثلاثة;Tizi N'tleta;واضية;Ouadhias;15;تيزي وزو;Tizi Ouzou;1551;36.5457;4.057;27.11
424;أغريب;Aghribs;أزفون;Azeffoun;15;تيزي وزو;Tizi Ouzou;1553;36.802222;4.3227777;65.59
425;أيت شافع;Ait-Chafaa;أزفون;Azeffoun;15;تيزي وزو;Tizi Ouzou;1513;36.81702;4.53358;83.94
426;أقرو;Akerrou;أزفون;Azeffoun;15;تيزي وزو;Tizi Ouzou;1544;36.7992;4.4206;44.83
427;أزفون;Azeffoun;أزفون;Azeffoun;15;تيزي وزو;Tizi Ouzou;1537;36.8895311;4.4240151;120.64
428;إفليـــسن;Iflissen;تيقزيرت;Tigzirt;15;تيزي وزو;Tizi Ouzou;1554;36.89623;4.2230836;63.91
429;تيقـزيرت;Tigzirt;تيقزيرت;Tigzirt;15;تيزي وزو;Tizi Ouzou;1538;36.89623;4.12142;36.73
430;أسي يوسف;Assi-Youcef;بوغني;Boghni;15;تيزي وزو;Tizi Ouzou;1566;36.5071;4.0;25.19
431;بوغني;Boghni;بوغني;Boghni;15;تيزي وزو;Tizi Ouzou;1540;36.54222;3.95306;51.6
432;بونوح;Bounouh;بوغني;Boghni;15;تيزي وزو;Tizi Ouzou;1512;36.49935;4.07056;27.03
433;مشطراس;Mechtras;بوغني;Boghni;15;تيزي وزو;Tizi Ouzou;1506;36.53117;3.9981;17.36
434;ذراع بن خدة;Draa-Ben-Khedda;ذراع بن خدة;Draa Ben Khedda;15;تيزي وزو;Tizi Ouzou;1547;36.7309604;3.9652509;33.74
435;سيدي نعمان;Sidi Namane;ذراع بن خدة;Draa Ben Khedda;15;تيزي وزو;Tizi Ouzou;1559;36.7169;3.9839;42.83
436;تادمايت;Tadmait;ذراع بن خدة;Draa Ben Khedda;15;تيزي وزو;Tizi Ouzou;1564;36.74413;3.90045;62.44
437;تيرمتين;Tirmitine;ذراع بن خدة;Draa Ben Khedda;15;تيزي وزو;Tizi Ouzou;1543;36.66180861;3.984722;32.76
438;أيت بومهدي;Ait Boumahdi;واسيف;Ouacif;15;تيزي وزو;Tizi Ouzou;1530;36.4883;4.1820961;23.31
439;أيت تودرت;Ait-Toudert;واسيف;Ouacif;15;تيزي وزو;Tizi Ouzou;1567;36.6914;4.1615;34.6
440;بني عيسي;Beni-Aissi;بني دوالة;Beni Douala;15;تيزي وزو;Tizi Ouzou;1515;36.6636279;4.0938;20.9
441;واسيف;Ouacif;واسيف;Ouacif;15;تيزي وزو;Tizi Ouzou;1548;36.5245;4.20556;17.2
442;أيت خليلي;Ait Khellili;مقلع;Mekla;15;تيزي وزو;Tizi Ouzou;1558;36.6664742;4.3134;24.77
443;مقــلع;Mekla;مقلع;Mekla;15;تيزي وزو;Tizi Ouzou;1550;36.68178;4.264103;64.1
444;صوامـــع;Souama;مقلع;Mekla;15;تيزي وزو;Tizi Ouzou;1505;36.6718;4.341667;39.95
445;بني يني;Beni-Yenni;بني يني;Benni Yenni;15;تيزي وزو;Tizi Ouzou;1552;36.5752;4.20764;34.71
446;إبودرارن;Iboudrarene;بني يني;Benni Yenni;15;تيزي وزو;Tizi Ouzou;1560;36.529;4.298611;32.31
447;تيزي وزو;Tizi-Ouzou;تيزي وزو;Tizi Ouzou;15;تيزي وزو;Tizi Ouzou;1501;36.733333;4.05;104.67
448;أبي يوسف;Abi-Youcef;عين الحمام;Ain El Hammam;15;تيزي وزو;Tizi Ouzou;1531;36.538333;4.343889;17.2
449;عين الحمام;Ain-El-Hammam;عين الحمام;Ain El Hammam;15;تيزي وزو;Tizi Ouzou;1502;36.57056;4.31111;38.6
450;أيت يحيى;Ait-Yahia;عين الحمام;Ain El Hammam;15;تيزي وزو;Tizi Ouzou;1527;36.6066637;4.330278;52.17
451;اقبيل;Akbil;عين الحمام;Ain El Hammam;15;تيزي وزو;Tizi Ouzou;1503;36.4995515;4.3051542;37.55
452;بوجيمة;Boudjima;ماكودة;Makouda;15;تيزي وزو;Tizi Ouzou;1555;36.802;4.1481;35.4
453;ماكودة;Makouda;ماكودة;Makouda;15;تيزي وزو;Tizi Ouzou;1509;36.791944;4.063;57.17
454;عين الزاوية;Ain-Zaouia;ذراع الميزان;Draa El Mizan;15;تيزي وزو;Tizi Ouzou;1525;36.5504491;3.89416;56.96
455;أيت يحي موسى;Ait Yahia Moussa;ذراع الميزان;Draa El Mizan;15;تيزي وزو;Tizi Ouzou;1556;36.64111111;3.89;63.48
456;ذراع الميزان;Draa-El-Mizan;ذراع الميزان;Draa El Mizan;15;تيزي وزو;Tizi Ouzou;1510;36.536;3.833;81.11
457;فريقات;Frikat;ذراع الميزان;Draa El Mizan;15;تيزي وزو;Tizi Ouzou;1514;36.4926443;3.99472221;38.34
458;مكيرة;M'kira;تيزي غنيف;Tizi-Ghenif;15;تيزي وزو;Tizi Ouzou;1526;36.6253;3.993611;35.55
459;تيزي غنيف;Tizi-Gheniff;تيزي غنيف;Tizi-Ghenif;15;تيزي وزو;Tizi Ouzou;1511;36.58839;3.77445;41.57
460;يطــافن;Yatafene;بني يني;Benni Yenni;15;تيزي وزو;Tizi Ouzou;1545;36.575278;4.2989;16.0
461;إيلـيــلتـن;Illilten;إفرحونان;Iferhounene;15;تيزي وزو;Tizi Ouzou;1533;36.5167;4.0497;26.79
462;إمســوحال;Imsouhal;إفرحونان;Iferhounene;15;تيزي وزو;Tizi Ouzou;1563;36.574444;4.39;24.5
463;عزازقة;Azazga;عزازقة;Azazga;15;تيزي وزو;Tizi Ouzou;1518;36.74472;4.37222;77.22
